lat_ori;lon_ori;lat_des;lon_des;Distance;TravelTime;Mode
-6.291219;106.727134;-6.270039;106.688378;5900;82;Walking
-6.258345;106.651316;-6.245164;106.650372;1600;5;Car
-6.258345;106.651316;-6.245164;106.650372;1600;3;Motorcycle
-6.258345;106.651316;-6.245164;106.650372;1600;18;Bus
-6.258345;106.651316;-6.245164;106.650372;1600;22;Walking
-6.274145;106.657311;-6.246284;106.649462;3200;6;Car
-6.274145;106.657311;-6.246284;106.649462;3200;5;Motorcycle
-6.274145;106.657311;-6.246284;106.649462;3200;23;Bus
-6.274145;106.657311;-6.246284;106.649462;3200;44;Walking
-6.284748;106.673043;-6.246284;106.649462;5500;9;Car
-6.284748;106.673043;-6.246284;106.649462;5500;9;Motorcycle
-6.284748;106.673043;-6.246284;106.649462;5500;75;Walking
-6.298733;106.6677;-6.246284;106.649462;6400;14;Car
-6.298733;106.6677;-6.246284;106.649462;6400;11;Motorcycle
-6.298733;106.6677;-6.246284;106.649462;6400;26;Bus
-6.298733;106.6677;-6.246284;106.649462;6400;88;Walking
-6.252265;106.669179;-6.234111;106.672587;2300;2;Car
-6.252265;106.669179;-6.234111;106.672587;2400;8;Motorcycle
-6.252265;106.669179;-6.234111;106.672587;3300;10;Motorcycle
-6.252265;106.669179;-6.234111;106.672587;2400;34;Walking
-6.272573;106.714973;-6.271951;106.698236;2000;4;Car
-6.272573;106.714973;-6.271951;106.698236;2000;4;Motorcycle
-6.272573;106.714973;-6.271951;106.698236;2000;26;Walking
-6.281122;106.726022;-6.271951;106.698236;3600;7;Car
-6.281122;106.726022;-6.271951;106.698236;3600;6;Motorcycle
-6.281122;106.726022;-6.271951;106.698236;3600;49;Walking
-6.281122;106.726022;-6.271951;106.698236;3900;55;Walking
-6.281122;106.726022;-6.271951;106.698236;4100;57;Walking
-6.3468;106.691516;-6.329555;106.685955;2300;11;Car
-6.3468;106.691516;-6.329555;106.685955;2300;7;Motorcycle
-6.3468;106.691516;-6.329555;106.685955;2600;8;Motorcycle
-6.3468;106.691516;-6.329555;106.685955;2300;33;Walking
-6.3468;106.691516;-6.329555;106.685955;2600;36;Walking
-6.347038;106.706844;-6.329555;106.685955;3900;15;Car
-6.347038;106.706844;-6.329555;106.685955;4000;16;Car
-6.347038;106.706844;-6.329555;106.685955;4100;18;Car
-6.347038;106.706844;-6.329555;106.685955;4000;11;Motorcycle
-6.347038;106.706844;-6.329555;106.685955;3900;12;Motorcycle
-6.347038;106.706844;-6.329555;106.685955;3900;55;Walking
-6.347038;106.706844;-6.329555;106.685955;4000;56;Walking
-6.344239;106.736677;-6.329555;106.685955;7700;27;Car
-6.344239;106.736677;-6.329555;106.685955;7700;19;Motorcycle
-6.344239;106.736677;-6.329555;106.685955;7300;103;Walking
-6.344239;106.736677;-6.329555;106.685955;7600;107;Walking
-6.329555;106.685955;-6.295418;106.764896;7700;30;Car
-6.329555;106.685955;-6.295418;106.764896;7700;20;Motorcycle
-6.329555;106.685955;-6.295418;106.764896;9300;26;Motorcycle
-6.329555;106.685955;-6.295418;106.764896;7100;98;Walking
-6.329555;106.685955;-6.295418;106.764896;7600;106;Walking
-6.329555;106.685955;-6.295418;106.764896;8400;118;Walking
-6.242885;106.707538;-6.2297;106.721764;2700;7;Car
-6.242885;106.707538;-6.2297;106.721764;2500;8;Car
-6.242885;106.707538;-6.2297;106.721764;2700;6;Motorcycle
-6.242885;106.707538;-6.2297;106.721764;2500;36;Walking
-6.242885;106.707538;-6.2297;106.721764;2500;35;Walking
-6.297;106.712524;-6.276721;106.744878;7000;24;Car
-6.297;106.712524;-6.276721;106.744878;6900;24;Car
-6.297;106.712524;-6.276721;106.744878;7000;19;Motorcycle
-6.297;106.712524;-6.276721;106.744878;6900;19;Motorcycle
-6.297;106.712524;-6.276721;106.744878;6200;21;Motorcycle
-6.297;106.712524;-6.276721;106.744878;7000;7;Train
-6.297;106.712524;-6.276721;106.744878;6000;83;Walking
-6.297;106.712524;-6.276721;106.744878;6300;89;Walking
-6.297;106.712524;-6.276721;106.744878;6500;90;Walking
-6.315232;106.67599;-6.276721;106.744878;11200;18;Car
-6.315232;106.67599;-6.276721;106.744878;12600;33;Motorcycle
-6.315232;106.67599;-6.276721;106.744878;13500;33;Motorcycle
-6.315232;106.67599;-6.276721;106.744878;15500;34;Motorcycle
-6.315232;106.67599;-6.276721;106.744878;11000;13;Train
-6.315232;106.67599;-6.276721;106.744878;11800;164;Walking
-6.324723;106.641747;-6.276721;106.744878;17000;27;Car
-6.324723;106.641747;-6.276721;106.744878;18900;45;Motorcycle
-6.324723;106.641747;-6.276721;106.744878;21300;45;Motorcycle
-6.324723;106.641747;-6.276721;106.744878;20300;48;Motorcycle
-6.324723;106.641747;-6.276721;106.744878;16000;21;Train
-6.324723;106.641747;-6.276721;106.744878;16800;234;Walking
-6.287131;106.638752;-6.277501;106.664601;5400;12;Car
-6.287131;106.638752;-6.277501;106.664601;5400;10;Motorcycle
-6.287131;106.638752;-6.277501;106.664601;3500;48;Walking
-6.287131;106.638752;-6.277501;106.664601;4700;64;Walking
-6.318213;106.643707;-6.287416;106.640188;3600;7;Car
-6.318213;106.643707;-6.287416;106.640188;3600;7;Motorcycle
-6.318213;106.643707;-6.287416;106.640188;3600;24;Bus
-6.318213;106.643707;-6.287416;106.640188;3600;50;Walking
-6.318213;106.643707;-6.287416;106.640188;4000;57;Walking
-6.272262;106.621213;-6.287416;106.640188;4200;9;Car
-6.272262;106.621213;-6.287416;106.640188;4500;10;Car
-6.272262;106.621213;-6.287416;106.640188;4200;8;Motorcycle
-6.272262;106.621213;-6.287416;106.640188;4500;9;Motorcycle
-6.272262;106.621213;-6.287416;106.640188;3800;53;Walking
-6.272262;106.621213;-6.287416;106.640188;4000;54;Walking
-6.25119;106.625241;-6.23568;106.631784;1900;4;Car
-6.25119;106.625241;-6.23568;106.631784;1900;4;Motorcycle
-6.25119;106.625241;-6.23568;106.631784;1900;18;Bus
-6.25119;106.625241;-6.23568;106.631784;1900;26;Walking
-6.274032;106.615569;-6.23568;106.631784;4700;11;Car
-6.274032;106.615569;-6.23568;106.631784;4700;10;Motorcycle
-6.274032;106.615569;-6.23568;106.631784;4700;65;Walking
-6.274032;106.615569;-6.23568;106.631784;4700;66;Walking
-6.274032;106.615569;-6.23568;106.631784;5800;81;Walking
-6.251495;106.608987;-6.23568;106.631784;3800;10;Car
-6.251495;106.608987;-6.23568;106.631784;3800;9;Motorcycle
-6.251495;106.608987;-6.23568;106.631784;4600;11;Motorcycle
-6.251495;106.608987;-6.23568;106.631784;4000;47;Bus
-6.251495;106.608987;-6.23568;106.631784;3800;52;Walking
-6.251495;106.608987;-6.23568;106.631784;3700;52;Walking
-6.278087;106.6613;-6.236831;106.645893;5100;11;Car
-6.278087;106.6613;-6.236831;106.645893;5100;9;Motorcycle
-6.278087;106.6613;-6.236831;106.645893;5100;23;Bus
-6.278087;106.6613;-6.236831;106.645893;5100;70;Walking
-6.170039;106.633426;-6.185948;106.615534;2900;7;Car
-6.170039;106.633426;-6.185948;106.615534;2900;9;Car
-6.170039;106.633426;-6.185948;106.615534;2900;6;Motorcycle
-6.170039;106.633426;-6.185948;106.615534;2900;23;Bus
-6.170039;106.633426;-6.185948;106.615534;2900;41;Walking
-6.170039;106.633426;-6.188211;106.604617;4200;10;Car
-6.170039;106.633426;-6.188211;106.604617;4200;9;Motorcycle
-6.170039;106.633426;-6.188211;106.604617;4200;29;Bus
-6.170039;106.633426;-6.188211;106.604617;4200;59;Walking
-6.170039;106.633426;-6.188211;106.604617;4800;67;Walking
-6.170039;106.633426;-6.188211;106.604617;4900;69;Walking
-6.170039;106.633426;-6.189307;106.593211;5500;13;Car
-6.170039;106.633426;-6.189307;106.593211;5500;12;Motorcycle
-6.170039;106.633426;-6.189307;106.593211;5500;30;Bus
-6.170039;106.633426;-6.189307;106.593211;5500;76;Walking
-6.170039;106.633426;-6.189307;106.593211;6400;89;Walking
-6.170039;106.633426;-6.189307;106.593211;7300;102;Walking
-6.170039;106.633426;-6.194735;106.585812;6600;15;Car
-6.170039;106.633426;-6.194735;106.585812;6600;14;Motorcycle
-6.170039;106.633426;-6.194735;106.585812;6600;32;Bus
-6.170039;106.633426;-6.194735;106.585812;6500;91;Walking
-6.170039;106.633426;-6.194735;106.585812;7200;100;Walking
-6.170039;106.633426;-6.200035;106.574551;8000;19;Car
-6.170039;106.633426;-6.200035;106.574551;8000;16;Motorcycle
-6.170039;106.633426;-6.200035;106.574551;8000;33;Bus
-6.170039;106.633426;-6.200035;106.574551;7900;110;Walking
-6.170039;106.633426;-6.200035;106.574551;8600;120;Walking
-6.170039;106.633426;-6.206509;106.56897;9000;22;Car
-6.170039;106.633426;-6.206509;106.56897;9000;18;Motorcycle
-6.170039;106.633426;-6.206509;106.56897;9000;34;Bus
-6.170039;106.633426;-6.206509;106.56897;8900;124;Walking
-6.170039;106.633426;-6.206509;106.56897;9500;133;Walking
-6.116693;106.680705;-6.128318;106.654726;3200;4;Car
-6.116693;106.680705;-6.128318;106.654726;3200;4;Motorcycle
-6.116693;106.680705;-6.128318;106.654726;3500;48;Walking
-6.116693;106.680705;-6.135674;106.634224;6200;8;Car
-6.116693;106.680705;-6.135674;106.634224;13900;26;Motorcycle
-6.116693;106.680705;-6.135674;106.634224;13700;29;Motorcycle
-6.127174;106.633982;-6.142022;106.633242;1700;4;Car
-6.127174;106.633982;-6.142022;106.633242;1700;4;Motorcycle
-6.127174;106.633982;-6.142022;106.633242;1700;23;Walking
-6.136501;106.63317;-6.154867;106.63282;2000;4;Car
-6.136501;106.63317;-6.154867;106.63282;2000;4;Motorcycle
-6.136501;106.63317;-6.154867;106.63282;2000;18;Bus
-6.136501;106.63317;-6.154867;106.63282;2000;28;Walking
-6.136501;106.63317;-6.154867;106.63282;2200;30;Walking
-6.136501;106.63317;-6.160368;106.632446;2800;5;Car
-6.136501;106.63317;-6.160368;106.632446;2800;5;Motorcycle
-6.136501;106.63317;-6.160368;106.632446;2800;21;Bus
-6.136501;106.63317;-6.160368;106.632446;2800;38;Walking
-6.136501;106.63317;-6.160368;106.632446;3100;43;Walking
-6.136501;106.63317;-6.160368;106.632446;3600;50;Walking
-6.136501;106.63317;-6.167048;106.639787;4000;8;Car
-6.136501;106.63317;-6.167048;106.639787;4000;8;Motorcycle
-6.136501;106.63317;-6.167048;106.639787;4000;31;Bus
-6.136501;106.63317;-6.167048;106.639787;4000;55;Walking
-6.136501;106.63317;-6.167048;106.639787;4400;60;Walking
-6.136501;106.63317;-6.167048;106.639787;4900;68;Walking
-6.136501;106.63317;-6.164922;106.65553;6000;12;Car
-6.136501;106.63317;-6.164922;106.65553;6000;11;Motorcycle
-6.136501;106.63317;-6.164922;106.65553;6500;12;Motorcycle
-6.136501;106.63317;-6.164922;106.65553;5400;74;Walking
-6.136501;106.63317;-6.164922;106.65553;5600;77;Walking
-6.136501;106.63317;-6.164922;106.65553;5900;81;Walking
-6.167921;106.644098;-6.184434;106.643161;1900;4;Car
-6.167921;106.644098;-6.184434;106.643161;1900;4;Motorcycle
-6.167921;106.644098;-6.184434;106.643161;1900;15;Bus
-6.167921;106.644098;-6.184434;106.643161;1900;26;Walking
-6.167921;106.644098;-6.193967;106.636462;3300;6;Car
-6.167921;106.644098;-6.193967;106.636462;3300;6;Motorcycle
-6.167921;106.644098;-6.193967;106.636462;3300;18;Bus
-6.167921;106.644098;-6.193967;106.636462;3300;46;Walking
-6.184697;106.64771;-6.1879;106.662506;1700;4;Car
-6.184697;106.64771;-6.1879;106.662506;1700;3;Motorcycle
-6.184697;106.64771;-6.1879;106.662506;1700;14;Bus
-6.184697;106.64771;-6.1879;106.662506;1700;23;Bus
-6.184697;106.64771;-6.1879;106.662506;1700;23;Walking
-6.184697;106.64771;-6.194908;106.676794;3600;8;Car
-6.184697;106.64771;-6.194908;106.676794;3600;7;Motorcycle
-6.184697;106.64771;-6.194908;106.676794;3600;21;Bus
-6.184697;106.64771;-6.194908;106.676794;3600;36;Bus
-6.184697;106.64771;-6.194908;106.676794;3400;48;Walking
-6.184697;106.64771;-6.199685;106.689246;5200;11;Car
-6.184697;106.64771;-6.199685;106.689246;5200;10;Motorcycle
-6.184697;106.64771;-6.199685;106.689246;5200;54;Bus
-6.184697;106.64771;-6.199685;106.689246;5200;44;Bus
-6.184697;106.64771;-6.199685;106.689246;5100;71;Walking
-6.169543;106.680431;-6.128068;106.654396;13700;18;Car
-6.169543;106.680431;-6.128068;106.654396;8800;24;Motorcycle
-6.169543;106.680431;-6.128068;106.654396;12000;91;Train
-6.17185;106.665296;-6.128068;106.654396;13000;94;Train
-6.194907;106.70141;-6.183052;106.709474;2100;5;Car
-6.194907;106.70141;-6.183052;106.709474;2100;4;Motorcycle
-6.194907;106.70141;-6.183052;106.709474;2100;28;Walking
-6.20342;106.70308;-6.183052;106.709474;3300;6;Car
-6.20342;106.70308;-6.183052;106.709474;3300;5;Motorcycle
-6.20342;106.70308;-6.183052;106.709474;3100;42;Walking
-6.185948;106.615534;-6.170039;106.633426;2900;7;Car
-6.185948;106.615534;-6.170039;106.633426;2900;9;Car
-6.185948;106.615534;-6.170039;106.633426;2900;6;Motorcycle
-6.185948;106.615534;-6.170039;106.633426;2900;23;Bus
-6.185948;106.615534;-6.170039;106.633426;2900;41;Walking
-6.188211;106.604617;-6.170039;106.633426;4200;10;Car
-6.188211;106.604617;-6.170039;106.633426;4200;9;Motorcycle
-6.188211;106.604617;-6.170039;106.633426;4200;29;Bus
-6.188211;106.604617;-6.170039;106.633426;4200;59;Walking
-6.188211;106.604617;-6.170039;106.633426;4800;67;Walking
-6.188211;106.604617;-6.170039;106.633426;4900;69;Walking
-6.189307;106.593211;-6.170039;106.633426;5500;13;Car
-6.189307;106.593211;-6.170039;106.633426;5500;12;Motorcycle
-6.189307;106.593211;-6.170039;106.633426;5500;30;Bus
-6.189307;106.593211;-6.170039;106.633426;5500;76;Walking
-6.189307;106.593211;-6.170039;106.633426;6400;89;Walking
-6.189307;106.593211;-6.170039;106.633426;7300;102;Walking
-6.194735;106.585812;-6.170039;106.633426;6600;15;Car
-6.194735;106.585812;-6.170039;106.633426;6600;14;Motorcycle
-6.194735;106.585812;-6.170039;106.633426;6600;32;Bus
-6.194735;106.585812;-6.170039;106.633426;6500;91;Walking
-6.194735;106.585812;-6.170039;106.633426;7200;100;Walking
-6.200035;106.574551;-6.170039;106.633426;8000;19;Car
-6.200035;106.574551;-6.170039;106.633426;8000;16;Motorcycle
-6.200035;106.574551;-6.170039;106.633426;8000;33;Bus
-6.200035;106.574551;-6.170039;106.633426;7900;110;Walking
-6.200035;106.574551;-6.170039;106.633426;8600;120;Walking
-6.206509;106.56897;-6.170039;106.633426;9000;22;Car
-6.206509;106.56897;-6.170039;106.633426;9000;18;Motorcycle
-6.206509;106.56897;-6.170039;106.633426;9000;34;Bus
-6.206509;106.56897;-6.170039;106.633426;8900;124;Walking
-6.206509;106.56897;-6.170039;106.633426;9500;133;Walking
-6.128318;106.654726;-6.116693;106.680705;3200;4;Car
-6.128318;106.654726;-6.116693;106.680705;3200;4;Motorcycle
-6.128318;106.654726;-6.116693;106.680705;3500;48;Walking
-6.135674;106.634224;-6.116693;106.680705;6200;8;Car
-6.135674;106.634224;-6.116693;106.680705;13900;26;Motorcycle
-6.135674;106.634224;-6.116693;106.680705;13700;29;Motorcycle
-6.142022;106.633242;-6.127174;106.633982;1700;4;Car
-6.142022;106.633242;-6.127174;106.633982;1700;4;Motorcycle
-6.142022;106.633242;-6.127174;106.633982;1700;23;Walking
-6.154867;106.63282;-6.136501;106.63317;2000;4;Car
-6.154867;106.63282;-6.136501;106.63317;2000;4;Motorcycle
-6.154867;106.63282;-6.136501;106.63317;2000;18;Bus
-6.154867;106.63282;-6.136501;106.63317;2000;28;Walking
-6.154867;106.63282;-6.136501;106.63317;2200;30;Walking
-6.160368;106.632446;-6.136501;106.63317;2800;5;Car
-6.160368;106.632446;-6.136501;106.63317;2800;5;Motorcycle
-6.160368;106.632446;-6.136501;106.63317;2800;21;Bus
-6.160368;106.632446;-6.136501;106.63317;2800;38;Walking
-6.160368;106.632446;-6.136501;106.63317;3100;43;Walking
-6.160368;106.632446;-6.136501;106.63317;3600;50;Walking
-6.167048;106.639787;-6.136501;106.63317;4000;8;Car
-6.167048;106.639787;-6.136501;106.63317;4000;8;Motorcycle
-6.167048;106.639787;-6.136501;106.63317;4000;31;Bus
-6.167048;106.639787;-6.136501;106.63317;4000;55;Walking
-6.167048;106.639787;-6.136501;106.63317;4400;60;Walking
-6.167048;106.639787;-6.136501;106.63317;4900;68;Walking
-6.164922;106.65553;-6.136501;106.63317;6000;12;Car
-6.164922;106.65553;-6.136501;106.63317;6000;11;Motorcycle
-6.164922;106.65553;-6.136501;106.63317;6500;12;Motorcycle
-6.164922;106.65553;-6.136501;106.63317;5400;74;Walking
-6.164922;106.65553;-6.136501;106.63317;5600;77;Walking
-6.164922;106.65553;-6.136501;106.63317;5900;81;Walking
-6.184434;106.643161;-6.167921;106.644098;1900;4;Car
-6.184434;106.643161;-6.167921;106.644098;1900;4;Motorcycle
-6.184434;106.643161;-6.167921;106.644098;1900;15;Bus
-6.184434;106.643161;-6.167921;106.644098;1900;26;Walking
-6.193967;106.636462;-6.167921;106.644098;3300;6;Car
-6.193967;106.636462;-6.167921;106.644098;3300;6;Motorcycle
-6.193967;106.636462;-6.167921;106.644098;3300;18;Bus
-6.193967;106.636462;-6.167921;106.644098;3300;46;Walking
-6.1879;106.662506;-6.184697;106.64771;1700;4;Car
-6.1879;106.662506;-6.184697;106.64771;1700;3;Motorcycle
-6.1879;106.662506;-6.184697;106.64771;1700;14;Bus
-6.1879;106.662506;-6.184697;106.64771;1700;23;Bus
-6.1879;106.662506;-6.184697;106.64771;1700;23;Walking
-6.194908;106.676794;-6.184697;106.64771;3600;8;Car
-6.194908;106.676794;-6.184697;106.64771;3600;7;Motorcycle
-6.194908;106.676794;-6.184697;106.64771;3600;21;Bus
-6.194908;106.676794;-6.184697;106.64771;3600;36;Bus
-6.194908;106.676794;-6.184697;106.64771;3400;48;Walking
-6.199685;106.689246;-6.184697;106.64771;5200;11;Car
-6.199685;106.689246;-6.184697;106.64771;5200;10;Motorcycle
-6.199685;106.689246;-6.184697;106.64771;5200;54;Bus
-6.199685;106.689246;-6.184697;106.64771;5200;44;Bus
-6.199685;106.689246;-6.184697;106.64771;5100;71;Walking
-6.128068;106.654396;-6.169543;106.680431;13700;18;Car
-6.128068;106.654396;-6.169543;106.680431;8800;24;Motorcycle
-6.128068;106.654396;-6.169543;106.680431;12000;91;Train
-6.128068;106.654396;-6.17185;106.665296;13000;94;Train
-6.183052;106.709474;-6.194907;106.70141;2100;5;Car
-6.183052;106.709474;-6.194907;106.70141;2100;4;Motorcycle
-6.183052;106.709474;-6.194907;106.70141;2100;28;Walking
-6.183052;106.709474;-6.20342;106.70308;3300;6;Car
-6.183052;106.709474;-6.20342;106.70308;3300;5;Motorcycle
-6.183052;106.709474;-6.20342;106.70308;3100;42;Walking
-6.257364879;106.9685374;-6.2263246;107.0012303;2400;7;Car
-6.257364879;106.9685374;-6.2263246;107.0012304;1800;7;Car
-6.257364879;106.9685374;-6.2263246;107.0012305;1800;8;Car
-6.257364879;106.9685374;-6.211324067;106.9771321;7400;20;Car
-6.257364879;106.9685374;-6.211324067;106.9771321;10700;26;Car
-6.257364879;106.9685374;-6.211324067;106.9771321;12200;24;Car
-6.257364879;106.9685374;-6.211324067;106.9771321;7400;17;Motorcycle
-6.257364879;106.9685374;-6.211324067;106.9771321;7400;52;Bus
-6.257364879;106.9685374;-6.211324067;106.9771321;6100;84;Walking
-6.257364879;106.9685374;-6.232051974;106.9653893;3900;54;Walking
-6.257364879;106.9685374;-6.232051974;106.9653893;5400;17;Car
-6.257364879;106.9685374;-6.232051974;106.9653893;6500;19;Car
-6.257364879;106.9685374;-6.232051974;106.9653893;5400;14;Motorcycle
-6.257364879;106.9685374;-6.232051974;106.9653893;6000;16;Motorcycle
-6.257364879;106.9685374;-6.232051974;106.9653893;6500;19;Motorcycle
-6.257364879;106.9685374;-6.232051974;106.9653893;5400;41;Bus
-6.257364879;106.9685374;-6.272166686;106.9716104;2500;9;Car
-6.257364879;106.9685374;-6.272166686;106.9716104;2800;9;Car
-6.257364879;106.9685374;-6.272166686;106.9716104;2500;8;Motorcycle
-6.257364879;106.9685374;-6.272166686;106.9716104;2800;8;Motorcycle
-6.257364879;106.9685374;-6.272166686;106.9716104;2900;10;Motorcycle
-6.257364879;106.9685374;-6.272166686;106.9716104;2800;31;Bus
-6.257364879;106.9685374;-6.272166686;106.9716104;1900;27;Walking
-6.257364879;106.9685374;-6.272166686;106.9716104;2200;30;Walking
-6.257364879;106.9685374;-6.339508399;106.9698663;13300;37;Car
-6.257364879;106.9685374;-6.339508399;106.9698663;17400;39;Car
-6.257364879;106.9685374;-6.339508399;106.9698663;14900;50;Car
-6.257364879;106.9685374;-6.339508399;106.9698663;13300;32;Motorcycle
-6.257364879;106.9685374;-6.339508399;106.9698663;13100;34;Motorcycle
-6.257364879;106.9685374;-6.339508399;106.9698663;11700;33;Motorcycle
-6.257364879;106.9685374;-6.339508399;106.9698663;17400;144;Bus
-6.257364879;106.9685374;-6.339508399;106.9698663;14300;198;Walking
-6.257364879;106.9685374;-6.339508399;106.9698663;14500;201;Walking
-6.257364879;106.9685374;-6.339508399;106.9698663;15600;216;Walking
-6.257364879;106.9685374;-6.263543788;106.8860354;16600;230;Walking
-6.257364879;106.9685374;-6.263543788;106.8860354;16900;236;Walking
-6.257364879;106.9685374;-6.263543788;106.8860354;15100;20;Car
-6.257364879;106.9685374;-6.263543788;106.8860354;14300;20;Car
-6.257364879;106.9685374;-6.263543788;106.8860354;14100;22;Car
-6.257364879;106.9685374;-6.263543788;106.8860354;14500;29;Motorcycle
-6.257364879;106.9685374;-6.263543788;106.8860354;18400;44;Motorcycle
-6.257364879;106.9685374;-6.263543788;106.8860354;14500;104;Bus
-6.257364879;106.9685374;-6.263543788;106.8860354;12000;83;Bus
-6.257364879;106.9685374;-6.372303046;106.9708143;17700;49;Car
-6.257364879;106.9685374;-6.372303046;106.9708143;17600;50;Car
-6.257364879;106.9685374;-6.372303046;106.9708143;18200;56;Car
-6.257364879;106.9685374;-6.372303046;106.9708143;18200;41;Motorcycle
-6.257364879;106.9685374;-6.372303046;106.9708143;17700;40;Motorcycle
-6.257364879;106.9685374;-6.372303046;106.9708143;16600;44;Motorcycle
-6.257364879;106.9685374;-6.372303046;106.9708143;17600;135;Bus
-6.257364879;106.9685374;-6.372303046;106.9708143;20000;201;Bus
-6.257364879;106.9685374;-6.372303046;106.9708143;15900;223;Walking
-6.257364879;106.9685374;-6.372303046;106.9708143;15800;222;Walking
-6.257364879;106.9685374;-6.372303046;106.9708143;16200;227;Walking
-6.257364879;106.9685374;-6.267997494;106.9809715;2500;12;Car
-6.257364879;106.9685374;-6.267997494;106.9809715;2800;12;Car
-6.257364879;106.9685374;-6.267997494;106.9809715;3400;15;Car
-6.257364879;106.9685374;-6.267997494;106.9809715;2500;10;Motorcycle
-6.257364879;106.9685374;-6.267997494;106.9809715;2800;10;Motorcycle
-6.257364879;106.9685374;-6.267997494;106.9809715;3900;12;Motorcycle
-6.257364879;106.9685374;-6.267997494;106.9809715;2800;36;Bus
-6.257364879;106.9685374;-6.267997494;106.9809715;2500;35;Walking
-6.257364879;106.9685374;-6.267997494;106.9809715;2600;36;Walking
-6.257364879;106.9685374;-6.267997494;106.9809715;2600;36;Walking
-6.257364879;106.9685374;-6.26059281;106.9683899;1000;4;Car
-6.257364879;106.9685374;-6.26059281;106.9683899;1000;5;Car
-6.257364879;106.9685374;-6.26059281;106.9683899;1000;3;Motorcycle
-6.257364879;106.9685374;-6.26059281;106.9683899;1000;4;Motorcycle
-6.257364879;106.9685374;-6.26059281;106.9683899;800;11;Walking
-6.257364879;106.9685374;-6.259124071;106.9683939;350;2;Car
-6.257364879;106.9685374;-6.259124071;106.9683939;350;2;Motorcycle
-6.257364879;106.9685374;-6.259124071;106.9683939;220;3;Walking
-6.257364879;106.9685374;-6.259124071;106.9683939;240;4;Walking
-6.257364879;106.9685374;-6.257717199;106.9673629;450;2;Car
-6.257364879;106.9685374;-6.257717199;106.9673629;450;2;Motorcycle
-6.257364879;106.9685374;-6.257717199;106.9673629;200;3;Walking
-6.257364879;106.9685374;-6.257717199;106.9673629;240;4;Walking
-6.257364879;106.9685374;-6.256532666;106.967637;190;1;Car
-6.257364879;106.9685374;-6.256532666;106.967637;190;1;Motorcycle
-6.257364879;106.9685374;-6.256532666;106.967637;190;3;Walking
-6.257364879;106.9685374;-6.255703324;106.9697223;650;3;Car
-6.257364879;106.9685374;-6.255703324;106.9697223;650;2;Motorcycle
-6.257364879;106.9685374;-6.255703324;106.9697223;350;5;Walking
-6.257364879;106.9685374;-6.255703324;106.9697223;450;6;Walking
-6.257364879;106.9685374;-6.248272846;106.9570531;3100;9;Car
-6.257364879;106.9685374;-6.248272846;106.9570531;3100;8;Motorcycle
-6.257364879;106.9685374;-6.248272846;106.9570531;3100;33;Bus
-6.257364879;106.9685374;-6.248272846;106.9570531;4000;37;Bus
-6.257364879;106.9685374;-6.248272846;106.9570531;2200;30;Walking
-6.257364879;106.9685374;-6.166405597;106.8258034;23200;37;Car
-6.257364879;106.9685374;-6.166405597;106.8258034;22600;39;Car
-6.257364879;106.9685374;-6.166405597;106.8258034;25600;48;Car
-6.257364879;106.9685374;-6.166405597;106.8258034;24600;46;Motorcycle
-6.257364879;106.9685374;-6.166405597;106.8258034;23600;47;Motorcycle
-6.257364879;106.9685374;-6.166405597;106.8258034;23600;48;Motorcycle
-6.257364879;106.9685374;-6.166405597;106.8258034;23600;98;Bus
-6.257364879;106.9685374;-6.166405597;106.8258034;23600;94;Bus
-6.257364879;106.9685374;-6.166405597;106.8258034;23600;115;Bus
-6.257364879;106.9685374;-6.166405597;106.8258034;21200;296;Walking
-6.257364879;106.9685374;-6.166405597;106.8258034;21500;299;Walking
-6.257364879;106.9685374;-6.166405597;106.8258034;22300;311;Walking
-6.257364879;106.9685374;-6.114689131;106.8352062;31700;41;Car
-6.257364879;106.9685374;-6.114689131;106.8352062;31600;54;Car
-6.257364879;106.9685374;-6.114689131;106.8352062;28200;58;Motorcycle
-6.257364879;106.9685374;-6.114689131;106.8352062;30800;62;Motorcycle
-6.257364879;106.9685374;-6.114689131;106.8352062;30800;138;Bus
-6.257364879;106.9685374;-6.114689131;106.8352062;32000;189;Bus
-6.360666;106.831636;-6.356848;106.859522;4900;39;Bus
-6.360666;106.831636;-6.356848;106.859522;3900;56;Walking
-6.360666;106.831636;-6.3922;106.879621;12800;34;Car
-6.360666;106.831636;-6.3922;106.879621;13500;36;Car
-6.360666;106.831636;-6.3922;106.879621;12500;45;Car
-6.360666;106.831636;-6.3922;106.879621;12300;33;Motorcycle
-6.360666;106.831636;-6.3922;106.879621;11700;35;Motorcycle
-6.360666;106.831636;-6.3922;106.879621;12900;37;Motorcycle
-6.360666;106.831636;-6.3922;106.879621;8300;116;Walking
-6.360666;106.831636;-6.3922;106.879621;8800;126;Walking
-6.360666;106.831636;-6.3922;106.879621;10500;148;Walking
-6.360666;106.831636;-6.3922;106.879621;13500;75;Bus
-6.360666;106.831636;-6.388022;106.838144;9600;31;Car
-6.360666;106.831636;-6.388022;106.838144;9600;32;Car
-6.360666;106.831636;-6.388022;106.838144;12400;44;Car
-6.360666;106.831636;-6.388022;106.838144;9700;25;Motorcycle
-6.360666;106.831636;-6.388022;106.838144;9600;25;Motorcycle
-6.360666;106.831636;-6.388022;106.838144;9700;26;Motorcycle
-6.360666;106.831636;-6.388022;106.838144;4300;60;Walking
